,total_images,last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,locality_name,airports_nearest,cityCenters_nearest,parks_around3000,parks_nearest,ponds_around3000,ponds_nearest,days_exposition
17918,10,11600000.0,125.5,2018-10-12T00:00:00,4,3.18,5.0,85.2,1,,False,False,11.2,,Санкт-Петербург,21843.0,3632.0,1.0,678.0,0.0,,
17919,9,1400000.0,57.2,2017-08-05T00:00:00,3,2.5,5.0,42.5,1,,False,False,5.5,,деревня Батово,,,,,,,390.0
17920,13,5100000.0,95.0,2018-03-12T00:00:00,3,2.5,9.0,52.0,7,,False,False,24.0,,Тосно,,,,,,,250.0
17921,10,7800000.0,91.2,2018-06-18T00:00:00,3,3.0,5.0,54.9,5,,False,False,14.1,,Санкт-Петербург,19553.0,4077.0,1.0,408.0,1.0,144.0,99.0
17922,8,12500000.0,82.8,2018-09-12T00:00:00,3,2.75,25.0,45.5,4,,False,False,15.0,2.0,Санкт-Петербург,36982.0,10446.0,1.0,779.0,0.0,,180.00000000000003
17923,12,5500000.0,57.7,2017-09-09T00:00:00,2,3.0,5.0,34.4,1,,False,False,10.1,,Санкт-Петербург,23046.0,10415.0,1.0,127.0,0.0,,329.0
17924,12,9000000.0,68.61,2018-11-27T00:00:00,2,2.7,15.0,21.06,2,,False,False,28.64,2.0,Санкт-Петербург,29693.0,8632.0,2.0,729.0,2.0,356.0,60.0
17925,10,3241540.0,32.69,2018-10-01T00:00:00,1,,,11.0,9,,False,False,,,Санкт-Петербург,47303.0,25866.0,1.0,251.0,1.0,350.0,145.0
17926,10,6100000.0,71.4,2018-08-07T00:00:00,3,2.5,9.0,47.4,2,,False,False,7.9,,Санкт-Петербург,45204.0,17928.0,0.0,,0.0,,34.0
17927,16,8760000.0,79.7,2018-09-25T00:00:00,3,2.7,12.0,46.0,5,,False,False,15.0,,Санкт-Петербург,35864.0,11895.0,1.0,405.0,1.0,413.0,24.000000000000004
17928,11,4260000.0,38.0,2016-04-06T00:00:00,1,,14.0,18.0,4,,False,False,8.0,0.0,Санкт-Петербург,13516.0,12312.0,0.0,,0.0,,270.0
17929,20,10990000.0,112.9,2017-11-28T00:00:00,4,,4.0,68.9,4,,False,False,13.7,,посёлок Шушары,17494.0,31604.0,0.0,,0.0,,
17930,3,6699000.0,77.5,2015-07-20T00:00:00,2,2.75,4.0,34.9,4,False,False,False,15.6,1.0,Пушкин,19780.0,32056.0,0.0,,0.0,,1361.0
17931,8,7390000.0,60.0,2018-05-19T00:00:00,2,2.6,25.0,41.0,13,,False,False,11.0,,Санкт-Петербург,9586.0,11649.0,0.0,,0.0,,80.0
17932,13,20850000.0,109.0,2017-05-22T00:00:00,3,,6.0,41.0,6,,False,False,28.0,,Санкт-Петербург,24904.0,5472.0,2.0,310.0,0.0,,624.0
17933,1,2356000.0,37.32,2019-01-19T00:00:00,1,2.7,10.0,14.55,2,False,False,False,10.7,1.0,Всеволожск,,,,,,,
17934,12,4530000.0,41.3,2018-11-25T00:00:00,1,2.67,16.0,22.7,8,False,False,False,10.2,2.0,Санкт-Петербург,15760.0,15976.0,1.0,719.0,0.0,,118.0
17935,10,4350000.0,54.0,2019-02-28T00:00:00,2,2.5,12.0,30.0,10,,False,False,8.0,,Колпино,28809.0,34595.0,0.0,,2.0,809.0,
17936,5,7550000.0,89.0,2017-04-23T00:00:00,4,3.25,6.0,61.0,3,,False,False,13.0,,Санкт-Петербург,26009.0,3369.0,2.0,516.0,0.0,,271.0
17937,13,4299000.0,34.0,2018-11-20T00:00:00,1,2.7,20.0,16.0,9,,False,False,9.0,,Санкт-Петербург,10788.0,13087.0,0.0,,0.0,,13.0
17938,20,11768000.0,60.0,2018-08-08T00:00:00,2,2.8,5.0,32.8,2,,False,False,20.0,,Санкт-Петербург,24372.0,1530.0,1.0,706.0,3.0,112.0,83.0
17939,20,7700000.0,68.5,2018-10-07T00:00:00,3,2.5,11.0,41.5,10,,False,False,8.5,1.0,Санкт-Петербург,36811.0,9487.0,1.0,307.0,0.0,,4.0
17940,20,2350000.0,61.8,2016-03-24T00:00:00,3,,5.0,45.2,5,,False,False,5.5,0.0,деревня Терпилицы,,,,,,,122.0
17941,3,3340000.0,39.4,2018-07-27T00:00:00,1,,24.0,16.3,1,,False,False,11.4,,Санкт-Петербург,21928.0,17501.0,0.0,,1.0,390.0,
17942,20,7650000.0,52.5,2019-03-28T00:00:00,2,2.6,24.0,29.0,19,,False,False,8.2,2.0,Санкт-Петербург,10586.0,13962.0,0.0,,0.0,,
17943,11,7020000.0,66.2,2017-12-03T00:00:00,2,,24.0,35.8,15,,False,False,12.1,2.0,Санкт-Петербург,34719.0,11634.0,0.0,,0.0,,14.0
17944,0,17900000.0,155.3,2016-10-05T00:00:00,4,,5.0,81.1,3,,False,False,,,Санкт-Петербург,24653.0,2368.0,3.0,281.0,3.0,412.0,726.0000000000001
17945,12,2250000.0,35.7,2018-02-10T00:00:00,1,2.7,3.0,13.5,1,,False,False,7.7,2.0,деревня Малое Карлино,,,,,,,16.0
17946,7,1600000.0,36.4,2018-12-30T00:00:00,1,2.5,5.0,18.0,2,,False,False,8.4,,деревня Оржицы,,,,,,,52.0
17947,3,14900000.0,103.7,2018-09-24T00:00:00,3,,5.0,64.8,2,,False,False,15.6,,Санкт-Петербург,20057.0,6170.0,1.0,288.0,0.0,,64.0
17948,15,3700000.0,60.5,2017-12-26T00:00:00,2,2.65,10.0,30.0,8,,False,False,11.9,,деревня Новое Девяткино,,,,,,,190.00000000000003
17949,0,6200000.0,56.0,2018-06-25T00:00:00,3,,5.0,37.0,2,,False,False,5.0,,Санкт-Петербург,10673.0,9969.0,1.0,317.0,0.0,,14.0
17950,3,2700000.0,35.0,2015-10-09T00:00:00,1,2.7,7.0,15.0,6,,False,False,10.8,0.0,Всеволожск,,,,,,,574.0
17951,9,2699000.0,48.0,2019-04-02T00:00:00,2,2.6,3.0,32.0,3,,False,False,8.3,,посёлок Сосново,,,,,,,
17952,7,1050000.0,41.0,2017-06-29T00:00:00,2,,2.0,27.0,1,,False,False,6.0,0.0,посёлок городского типа Вознесенье,,,,,,,97.0
17953,19,3800000.0,51.6,2017-06-05T00:00:00,2,,10.0,31.5,3,False,False,False,7.0,0.0,Санкт-Петербург,17944.0,11212.0,0.0,,0.0,,45.00000000000001
17954,5,2700000.0,31.0,2017-10-26T00:00:00,0,,17.0,21.6,6,,True,False,,2.0,Санкт-Петербург,41752.0,15653.0,0.0,,1.0,552.0,51.0
17955,17,4400000.0,41.6,2019-03-16T00:00:00,1,2.8,17.0,16.4,5,,False,False,12.0,2.0,Санкт-Петербург,17131.0,15927.0,1.0,756.0,2.0,516.0,
17956,11,7000000.0,70.0,2018-10-15T00:00:00,2,,22.0,40.0,7,,False,False,12.0,,Санкт-Петербург,15420.0,14217.0,0.0,,0.0,,56.0
17957,10,4950000.0,78.0,2017-02-24T00:00:00,3,,9.0,52.0,5,,False,False,11.0,5.0,Красное Село,25209.0,28633.0,0.0,,0.0,,315.0
17958,13,7990000.0,49.0,2018-09-07T00:00:00,2,2.5,7.0,31.2,3,,False,False,7.8,1.0,Санкт-Петербург,26911.0,5614.0,1.0,155.0,1.0,136.0,155.0
17959,20,8700000.0,75.1,2018-11-20T00:00:00,2,3.1,16.0,41.0,11,,False,False,14.0,1.0,Санкт-Петербург,15674.0,15582.0,0.0,,1.0,640.0,66.0
17960,1,3975000.0,39.7,2017-12-06T00:00:00,1,,16.0,,10,,False,False,,,посёлок Мурино,,,,,,,45.00000000000001
17961,3,1400000.0,13.0,2017-12-03T00:00:00,1,2.6,9.0,,1,,False,False,,,Санкт-Петербург,14350.0,15945.0,0.0,,1.0,185.0,410.0
17962,6,17800000.0,116.0,2018-10-12T00:00:00,3,2.5,4.0,80.0,4,,False,False,13.0,,Санкт-Петербург,36914.0,9110.0,2.0,503.0,1.0,791.0,7.0
17963,7,3500000.0,45.2,2016-03-24T00:00:00,2,2.5,5.0,30.5,3,,False,False,7.0,0.0,Санкт-Петербург,27806.0,8514.0,0.0,,1.0,266.0,442.0
17964,5,10000000.0,50.0,2016-11-19T00:00:00,2,3.4,5.0,30.0,3,,False,False,8.0,,Санкт-Петербург,21534.0,1096.0,1.0,640.0,2.0,81.0,485.0
17965,20,5000000.0,37.0,2015-07-22T00:00:00,1,,25.0,15.0,25,,False,False,10.4,0.0,Санкт-Петербург,46530.0,15541.0,0.0,,0.0,,779.0
17966,12,4794000.0,37.2,2018-03-16T00:00:00,1,2.75,18.0,17.0,18,,False,False,11.0,,Санкт-Петербург,7659.0,13841.0,0.0,,0.0,,228.0
17967,2,1500000.0,47.1,2017-08-13T00:00:00,2,,5.0,32.0,2,,False,False,5.3,0.0,деревня Батово,,,,,,,78.0
17968,11,2450000.0,35.6,2019-02-09T00:00:00,1,,3.0,16.4,2,,False,False,10.4,,деревня Вартемяги,,,,,,,
17969,7,3200000.0,32.0,2017-10-21T00:00:00,1,2.7,22.0,15.0,15,,False,False,9.0,,посёлок Мурино,,,,,,,119.0
17970,20,3300000.0,68.1,2016-02-27T00:00:00,3,2.6,5.0,48.6,2,,False,False,6.2,,деревня Лесколово,,,,,,,960.0
17971,14,29000000.0,122.0,2017-09-28T00:00:00,4,2.7,18.0,75.0,2,,False,False,14.0,0.0,Санкт-Петербург,10195.0,11065.0,0.0,,0.0,,25.0
17972,14,5350000.0,42.4,2017-03-10T00:00:00,1,2.75,24.0,17.6,22,,False,False,10.1,,Санкт-Петербург,7145.0,13360.0,1.0,1022.0,0.0,,557.0
17973,5,1350000.0,44.0,2017-04-26T00:00:00,2,,5.0,31.0,4,,False,False,5.0,1.0,Каменногорск,,,,,,,189.00000000000003
17974,12,5500000.0,54.0,2018-11-28T00:00:00,2,2.65,16.0,31.0,4,,False,False,9.0,1.0,Санкт-Петербург,33301.0,13041.0,0.0,,1.0,1034.0,10.0
17975,4,2850000.0,27.0,2015-12-17T00:00:00,1,,15.0,,10,,False,False,,0.0,Санкт-Петербург,49791.0,15645.0,1.0,312.0,0.0,,193.00000000000003
17976,11,3600000.0,31.5,2019-04-12T00:00:00,1,2.5,5.0,17.0,2,,False,False,5.6,,Санкт-Петербург,14562.0,12344.0,0.0,,0.0,,
17977,3,20000000.0,130.0,2018-11-08T00:00:00,4,2.5,5.0,64.0,2,,False,False,32.0,,Санкт-Петербург,38174.0,8127.0,0.0,,2.0,122.0,
17978,5,10500000.0,133.0,2015-09-28T00:00:00,5,3.5,6.0,,5,,False,False,14.0,,Санкт-Петербург,21276.0,2107.0,2.0,174.0,1.0,506.0,1206.0
17979,20,18000000.0,97.4,2017-06-10T00:00:00,3,4.0,8.0,54.4,6,,False,False,13.6,,Санкт-Петербург,39393.0,11096.0,1.0,537.0,0.0,,170.0
17980,5,3500000.0,31.0,2017-06-20T00:00:00,1,,5.0,16.9,2,,False,False,5.8,1.0,Санкт-Петербург,14172.0,8344.0,0.0,,0.0,,63.0
17981,4,3950000.0,57.0,2017-10-25T00:00:00,3,,10.0,,1,,False,False,,,Санкт-Петербург,19585.0,23010.0,0.0,,2.0,287.0,
17982,9,4500000.0,75.0,2017-09-28T00:00:00,3,3.5,2.0,50.0,1,,False,False,8.0,,посёлок городского типа Кузьмоловский,,,,,,,
17983,12,4000000.0,41.3,2018-02-13T00:00:00,1,2.7,15.0,18.2,14,,False,False,10.0,,Санкт-Петербург,27246.0,9059.0,0.0,,0.0,,63.0
17984,9,6050000.0,61.0,2017-04-20T00:00:00,2,2.6,26.0,30.0,15,False,False,False,16.0,1.0,посёлок Парголово,52768.0,17994.0,0.0,,0.0,,6.000000000000001
17985,13,2950000.0,59.0,2017-11-28T00:00:00,2,2.5,5.0,29.7,4,,False,False,8.3,,Коммунар,,,,,,,124.0
17986,18,9200000.0,86.0,2018-12-19T00:00:00,3,2.9,7.0,55.0,4,,False,False,10.0,1.0,Санкт-Петербург,16330.0,9328.0,1.0,125.0,1.0,286.0,28.0
17987,15,5650000.0,71.0,2018-03-07T00:00:00,3,,9.0,43.5,9,,False,False,8.0,1.0,Санкт-Петербург,42409.0,10984.0,1.0,434.0,0.0,,48.00000000000001
17988,8,8400000.0,108.0,2017-05-17T00:00:00,3,,26.0,53.2,13,,False,False,14.2,1.0,Санкт-Петербург,40648.0,9888.0,1.0,1248.0,0.0,,119.0
17989,12,7400000.0,84.1,2017-04-14T00:00:00,2,,5.0,39.9,4,,False,False,20.6,,Санкт-Петербург,22475.0,1310.0,0.0,,3.0,174.0,402.0
17990,20,5000000.0,60.0,2017-04-21T00:00:00,3,2.5,9.0,42.8,8,,False,False,6.2,,Санкт-Петербург,48442.0,16446.0,0.0,,0.0,,502.0
17991,19,12000000.0,125.0,2017-02-09T00:00:00,7,3.3,6.0,82.0,5,False,False,False,24.0,0.0,Санкт-Петербург,24697.0,5265.0,1.0,407.0,0.0,,138.0
17992,15,14990000.0,123.0,2016-09-06T00:00:00,3,3.1,12.0,62.0,12,,False,False,28.0,,Сестрорецк,57575.0,34505.0,2.0,428.0,1.0,615.0,656.0
17993,8,2650000.0,32.0,2018-09-17T00:00:00,1,2.5,4.0,17.0,3,,False,False,,,Ломоносов,49433.0,52858.0,2.0,501.0,3.0,505.0,71.0
17994,12,4150000.0,45.0,2016-10-01T00:00:00,1,2.7,16.0,20.0,10,False,False,False,12.0,2.0,Санкт-Петербург,15331.0,14127.0,0.0,,0.0,,698.0000000000001
17995,19,6390000.0,39.0,2019-04-18T00:00:00,1,2.6,9.0,18.0,9,,False,False,9.0,2.0,Санкт-Петербург,31632.0,3538.0,0.0,,0.0,,
17996,16,16450000.0,121.3,2019-01-23T00:00:00,4,3.0,6.0,90.0,2,,False,False,20.0,,Санкт-Петербург,22881.0,2410.0,0.0,,3.0,811.0,
17997,20,6800000.0,83.0,2016-04-10T00:00:00,4,,5.0,64.0,1,,False,False,7.0,,Санкт-Петербург,13664.0,10744.0,0.0,,1.0,349.0,1016.0
17998,12,5200000.0,45.0,2018-11-20T00:00:00,2,2.55,5.0,31.0,1,,False,False,7.5,,Санкт-Петербург,15758.0,11479.0,1.0,580.0,0.0,,
17999,16,12350000.0,94.0,2018-07-09T00:00:00,3,2.75,25.0,57.2,13,,False,False,13.4,1.0,Санкт-Петербург,11987.0,11444.0,1.0,389.0,1.0,272.0,170.0
18000,14,9000000.0,106.0,2018-04-03T00:00:00,3,3.47,4.0,70.0,2,,False,False,11.0,,Санкт-Петербург,27357.0,6205.0,3.0,241.0,2.0,480.0,14.0
18001,13,4500000.0,45.8,2019-04-08T00:00:00,2,2.5,5.0,29.9,4,,False,False,7.17,,Санкт-Петербург,23990.0,11560.0,0.0,,0.0,,
18002,18,3200000.0,33.0,2018-09-10T00:00:00,1,,9.0,18.0,7,,False,False,6.0,,Санкт-Петербург,15481.0,11049.0,0.0,,0.0,,6.000000000000001
18003,6,1671240.0,22.0,2018-01-01T00:00:00,1,,19.0,,6,,False,False,,,поселок Бугры,,,,,,,35.0
18004,12,4300000.0,62.0,2017-12-11T00:00:00,2,,16.0,,2,,False,False,,,Всеволожск,,,,,,,43.0
18005,5,45900000.0,177.0,2017-07-10T00:00:00,4,,8.0,85.0,2,,False,False,24.0,,Санкт-Петербург,25754.0,5961.0,3.0,125.0,0.0,,246.0
18006,19,10999000.0,96.0,2017-10-20T00:00:00,3,2.76,25.0,58.8,17,,False,False,12.6,4.0,Санкт-Петербург,22751.0,15365.0,0.0,,1.0,439.0,184.00000000000003
18007,7,3400000.0,35.0,2016-04-06T00:00:00,1,2.55,9.0,18.3,1,False,False,False,5.7,2.0,Сестрорецк,58916.0,35845.0,0.0,,1.0,234.0,74.0
18008,7,12596900.0,91.0,2017-03-21T00:00:00,3,,19.0,57.0,10,,False,False,11.0,0.0,Санкт-Петербург,19325.0,4670.0,0.0,,1.0,436.0,218.0
18009,13,6500000.0,66.5,2017-04-23T00:00:00,3,2.6,12.0,42.0,8,False,False,False,10.9,2.0,Санкт-Петербург,34298.0,14600.0,1.0,545.0,1.0,595.0,60.0
18010,10,2800000.0,48.6,2017-04-01T00:00:00,2,2.6,9.0,28.0,2,,False,False,8.0,1.0,Выборг,,,,,,,430.0
18011,6,9570000.0,93.0,2016-05-11T00:00:00,3,2.75,10.0,50.0,10,False,False,False,13.0,0.0,Санкт-Петербург,30742.0,4281.0,1.0,936.0,1.0,206.0,118.0
18012,5,3700000.0,60.6,2018-01-10T00:00:00,2,2.75,8.0,31.6,2,,False,False,12.6,,Всеволожск,,,,,,,232.0
18013,3,5300000.0,87.2,2017-02-18T00:00:00,3,2.65,24.0,45.4,13,,False,False,16.45,1.0,посёлок Шушары,12678.0,18465.0,0.0,,0.0,,248.0
18014,9,4600000.0,42.3,2019-01-30T00:00:00,1,2.6,10.0,19.0,2,,False,False,11.0,1.0,Санкт-Петербург,35774.0,16076.0,0.0,,3.0,624.0,
18015,7,2300000.0,62.0,2017-06-01T00:00:00,3,,5.0,43.0,5,False,False,False,6.0,1.0,Кингисепп,,,,,,,331.0
18016,3,2850000.0,32.0,2015-10-26T00:00:00,1,,5.0,,1,,False,False,,0.0,Санкт-Петербург,15143.0,10950.0,0.0,,1.0,818.0,357.00000000000006
18017,0,1700000.0,43.7,2017-09-04T00:00:00,2,2.6,5.0,31.1,1,,False,False,5.3,0.0,поселок Мичуринское,,,,,,,45.00000000000001
18018,18,9600000.0,83.0,2017-10-19T00:00:00,3,3.0,9.0,54.0,6,,False,False,9.0,,Санкт-Петербург,16285.0,6664.0,2.0,295.0,0.0,,
18019,10,2900000.0,42.6,2018-09-27T00:00:00,1,3.0,6.0,20.5,5,,False,False,10.0,1.0,Отрадное,,,,,,,
18020,10,4750000.0,59.1,2015-11-30T00:00:00,2,,9.0,26.1,8,,False,False,22.0,1.0,Санкт-Петербург,26479.0,12889.0,0.0,,0.0,,823.0
18021,12,5650000.0,70.4,2018-03-12T00:00:00,3,2.95,4.0,49.0,2,,False,False,10.7,,Санкт-Петербург,20520.0,15480.0,3.0,114.0,1.0,204.0,366.00000000000006
18022,19,7300000.0,73.7,2017-06-06T00:00:00,3,2.6,27.0,43.0,5,False,False,False,10.0,1.0,посёлок Мурино,,,,,,,60.0
18023,11,3400000.0,43.06,2016-04-28T00:00:00,1,2.75,12.0,22.57,5,False,False,False,11.67,1.0,деревня Новое Девяткино,,,,,,,162.0
18024,1,3200000.0,35.4,2017-12-08T00:00:00,1,,26.0,,25,,False,False,,,посёлок Парголово,52935.0,19106.0,0.0,,0.0,,45.00000000000001
18025,5,3498000.0,35.0,2017-11-07T00:00:00,1,,9.0,20.0,9,,False,False,7.5,2.0,Санкт-Петербург,32717.0,13881.0,0.0,,0.0,,63.0
18026,10,4950000.0,72.0,2017-05-12T00:00:00,3,2.6,9.0,44.9,8,,False,False,8.1,5.0,поселок городского типа Кузьмоловский,,,,,,,318.0
18027,16,4499000.0,46.0,2019-04-18T00:00:00,2,2.5,9.0,28.5,4,,False,False,7.0,,Санкт-Петербург,12928.0,14286.0,1.0,620.0,1.0,256.0,
18028,11,3500000.0,31.0,2019-04-17T00:00:00,0,,25.0,,2,,True,False,,,Санкт-Петербург,21460.0,16788.0,0.0,,1.0,170.0,
18029,11,5200000.0,48.9,2019-03-08T00:00:00,3,2.5,5.0,34.0,2,,False,False,7.0,,Санкт-Петербург,47717.0,15838.0,0.0,,0.0,,18.0
18030,11,4300000.0,43.5,2018-11-22T00:00:00,1,2.65,16.0,14.5,15,,False,False,16.5,1.0,Кудрово,,,,,,,17.0
18031,5,3150000.0,30.7,2019-03-03T00:00:00,1,,9.0,,2,,False,False,6.3,,Санкт-Петербург,17863.0,16865.0,1.0,315.0,1.0,860.0,55.0
18032,9,3050000.0,50.0,2018-12-13T00:00:00,2,,5.0,35.0,4,,False,False,8.5,,Тосно,,,,,,,80.0
18033,19,6490000.0,70.9,2017-11-03T00:00:00,3,2.9,5.0,48.1,1,,False,False,8.8,,Санкт-Петербург,26290.0,4992.0,1.0,358.0,1.0,805.0,293.0
18034,19,18490000.0,135.0,2018-05-31T00:00:00,3,3.0,7.0,71.0,4,,False,False,16.0,1.0,Санкт-Петербург,51465.0,15116.0,0.0,,0.0,,
18035,1,1800000.0,51.2,2017-11-10T00:00:00,2,,5.0,27.7,5,,False,False,9.8,1.0,Любань,,,,,,,74.0
18036,18,5600000.0,69.0,2018-02-15T00:00:00,3,,9.0,43.0,3,,False,False,8.5,2.0,Санкт-Петербург,13293.0,12089.0,0.0,,0.0,,5.0
18037,4,4800000.0,103.0,2018-02-08T00:00:00,3,3.1,4.0,56.0,4,,False,False,17.0,,деревня Глинка,,,,,,,324.0
18038,7,1700000.0,62.0,2018-02-14T00:00:00,3,,5.0,,1,,False,False,,,деревня Заклинье,,,,,,,45.00000000000001
18039,11,7900000.0,90.2,2016-06-21T00:00:00,4,3.0,5.0,57.8,1,,False,False,8.6,,Санкт-Петербург,24104.0,4513.0,1.0,213.0,0.0,,640.0
18040,1,5500000.0,62.6,2019-03-12T00:00:00,3,2.5,9.0,45.5,5,,False,False,6.2,,Санкт-Петербург,46135.0,19706.0,0.0,,0.0,,
18041,7,6400000.0,80.0,2017-10-01T00:00:00,3,2.6,9.0,,4,,False,False,,,посёлок Шушары,23591.0,29377.0,0.0,,1.0,399.0,507.0
18042,15,2950000.0,25.9,2017-12-09T00:00:00,0,,14.0,16.9,9,,False,True,,2.0,Санкт-Петербург,23239.0,12102.0,1.0,1021.0,1.0,893.0,45.00000000000001
18043,1,3900000.0,58.0,2017-02-07T00:00:00,3,2.5,5.0,51.0,1,False,False,False,6.0,0.0,Санкт-Петербург,43041.0,11740.0,1.0,869.0,0.0,,35.0
18044,5,1950000.0,42.0,2017-02-10T00:00:00,2,,5.0,28.2,2,,False,False,6.0,,посёлок городского типа Ульяновка,,,,,,,335.0
18045,10,1200000.0,53.0,2018-11-05T00:00:00,2,3.0,2.0,33.5,1,,False,False,9.5,,поселок городского типа Дружная Горка,,,,,,,
18046,12,10000000.0,66.5,2017-09-10T00:00:00,2,,4.0,34.0,2,,False,False,11.6,,Санкт-Петербург,24688.0,4907.0,0.0,,0.0,,270.0
18047,4,23716800.0,109.8,2015-10-02T00:00:00,3,3.0,7.0,65.4,7,,False,False,22.4,,Санкт-Петербург,39412.0,10186.0,1.0,1424.0,3.0,204.0,
18048,16,4246000.0,39.5,2018-01-20T00:00:00,1,2.75,16.0,16.5,5,,False,False,10.5,2.0,посёлок Мурино,,,,,,,33.0
18049,15,4550000.0,37.8,2019-01-22T00:00:00,1,2.65,12.0,20.1,11,,False,False,10.1,2.0,Санкт-Петербург,26766.0,10939.0,1.0,524.0,1.0,913.0,9.0
18050,13,1600000.0,49.9,2019-04-20T00:00:00,2,3.1,2.0,32.7,2,,False,False,7.4,,Подпорожье,,,,,,,
18051,12,5100000.0,41.5,2017-06-09T00:00:00,1,2.8,10.0,19.4,7,,False,False,9.8,1.0,Санкт-Петербург,10643.0,12260.0,0.0,,1.0,998.0,163.0
18052,9,9000000.0,90.0,2016-05-11T00:00:00,3,3.2,8.0,63.2,5,,False,False,9.0,0.0,Санкт-Петербург,19641.0,14905.0,3.0,175.0,2.0,487.0,183.00000000000003
18053,9,4700000.0,57.4,2019-04-17T00:00:00,3,,9.0,39.4,5,,False,False,6.1,,Колпино,25431.0,31217.0,0.0,,1.0,979.0,
18054,1,3300000.0,34.5,2018-02-26T00:00:00,1,,21.0,19.9,13,,False,False,,2.0,Санкт-Петербург,35124.0,15426.0,2.0,440.0,3.0,82.0,16.0
18055,0,3500000.0,50.0,2017-11-17T00:00:00,4,,5.0,38.0,1,,False,False,5.4,,Санкт-Петербург,12682.0,13226.0,0.0,,0.0,,45.00000000000001
18056,1,9060000.0,84.6,2018-02-10T00:00:00,3,,10.0,43.0,3,,False,False,17.1,,Санкт-Петербург,23363.0,5853.0,0.0,,2.0,557.0,60.0
18057,17,8450000.0,84.2,2017-09-10T00:00:00,3,,9.0,54.9,3,,False,False,8.4,1.0,Санкт-Петербург,16697.0,7076.0,2.0,284.0,0.0,,3.0000000000000004
18058,20,4700000.0,51.0,2018-03-15T00:00:00,2,2.5,5.0,31.1,1,,False,False,6.8,,Петергоф,39891.0,31228.0,3.0,145.0,3.0,327.0,379.00000000000006
18059,1,4100000.0,59.0,2017-11-24T00:00:00,3,2.5,9.0,37.8,6,,False,False,6.0,,Ломоносов,46599.0,50023.0,0.0,,1.0,553.0,23.000000000000004
18060,16,6400000.0,64.4,2018-02-12T00:00:00,2,2.65,21.0,33.0,16,,False,False,13.0,1.0,Санкт-Петербург,43607.0,12365.0,0.0,,0.0,,94.0
18061,13,8490000.0,121.2,2018-04-16T00:00:00,4,3.0,6.0,72.5,2,,False,False,15.4,,Санкт-Петербург,30987.0,4172.0,1.0,553.0,1.0,613.0,307.0
18062,1,6350000.0,58.9,2019-01-12T00:00:00,2,2.7,16.0,34.0,16,,False,False,11.0,,Санкт-Петербург,32775.0,13874.0,0.0,,1.0,1015.0,
18063,12,7700000.0,69.7,2019-01-23T00:00:00,3,,4.0,36.4,3,,False,False,18.3,,Санкт-Петербург,20823.0,3563.0,1.0,661.0,1.0,382.0,60.0
18064,3,5060000.0,37.2,2016-07-08T00:00:00,1,,11.0,15.1,7,,False,False,16.6,,Санкт-Петербург,30894.0,4087.0,1.0,696.0,1.0,223.0,746.0000000000001
18065,19,4990000.0,68.1,2018-03-03T00:00:00,3,2.55,9.0,47.6,1,,False,False,6.2,,Санкт-Петербург,16973.0,16881.0,0.0,,1.0,562.0,29.0
18066,11,3600000.0,23.8,2018-06-22T00:00:00,1,,25.0,16.8,13,,False,False,3.0,2.0,Санкт-Петербург,28116.0,11870.0,1.0,533.0,1.0,927.0,129.0
18067,6,900000.0,42.0,2015-03-14T00:00:00,2,,5.0,27.6,5,False,False,False,6.5,0.0,Сланцы,,,,,,,516.0
18068,7,2800000.0,30.5,2016-07-26T00:00:00,1,2.5,3.0,16.9,3,,False,False,5.7,1.0,Санкт-Петербург,18433.0,17435.0,1.0,498.0,0.0,,536.0
18069,8,4090000.0,47.3,2017-05-09T00:00:00,2,2.65,5.0,30.1,3,False,False,False,9.0,2.0,Петергоф,36890.0,40314.0,0.0,,0.0,,259.0
18070,15,5450000.0,79.1,2016-08-23T00:00:00,3,2.8,6.0,45.7,2,,False,False,12.2,0.0,Всеволожск,,,,,,,172.0
18071,11,7283286.0,47.7,2015-10-15T00:00:00,1,2.7,19.0,,2,,False,False,13.2,2.0,Санкт-Петербург,19499.0,4844.0,0.0,,1.0,503.0,1043.0
18072,11,3400000.0,35.0,2018-09-12T00:00:00,1,2.75,26.0,13.5,15,,False,False,10.0,,посёлок Парголово,53115.0,19292.0,0.0,,1.0,593.0,6.000000000000001
18073,4,3650000.0,39.0,2017-05-09T00:00:00,1,2.65,14.0,20.0,9,False,False,False,7.8,1.0,Санкт-Петербург,33877.0,14921.0,0.0,,2.0,124.0,36.0
18074,5,1550000.0,73.0,2016-04-27T00:00:00,3,,5.0,49.0,4,,False,False,9.0,0.0,Сланцы,,,,,,,306.0
18075,12,2750000.0,40.0,2017-07-07T00:00:00,2,,4.0,28.0,3,,False,False,6.0,0.0,Колпино,23905.0,29691.0,0.0,,1.0,519.0,53.0
18076,0,2950000.0,29.1,2018-01-11T00:00:00,1,2.6,9.0,,9,,False,False,,,Санкт-Петербург,27852.0,11559.0,2.0,223.0,0.0,,45.00000000000001
18077,0,2650000.0,32.1,2017-02-14T00:00:00,1,2.6,9.0,16.0,9,,False,False,8.5,2.0,Красное Село,25697.0,29122.0,0.0,,0.0,,343.0
18078,9,2900000.0,37.0,2016-05-27T00:00:00,1,,6.0,16.0,6,False,False,False,13.0,0.0,поселок городского типа Токсово,,,,,,,309.0
